item_id,train_event_count,train_unique_users,train_view_events,train_addtocart_events,train_transaction_events,train_interaction_score,category_id,parent_category_id,is_available,has_category_metadata,has_availability_metadata,addtocart_rate,transaction_rate,global_content_prior_score
340749,197,111,183.0,9.0,5.0,235.0,-1,-1,0,0,0,0.04568527918781726,0.025380710659898477,5.512055155279417
290227,177,100,158.0,12.0,7.0,229.0,-1,-1,0,0,0,0.06779661016949153,0.03954802259887006,5.5115256366068115
408203,192,124,184.0,4.0,4.0,216.0,34,1368,1,1,1,0.020833333333333332,0.020833333333333332,5.511147353540459
1152,226,185,219.0,6.0,1.0,242.0,-1,-1,0,0,1,0.02654867256637168,0.004424778761061947,5.5107605583847965
55515,231,190,226.0,4.0,1.0,243.0,1192,955,0,1,0,0.017316017316017316,0.004329004329004329,5.510155238280215
144540,197,143,190.0,4.0,3.0,217.0,491,679,1,1,1,0.02030456852791878,0.015228426395939087,5.509875773448988
169260,215,172,212.0,3.0,0.0,221.0,333,1497,1,1,1,0.013953488372093023,0.0,5.509654126058326
417059,199,151,184.0,12.0,3.0,235.0,-1,-1,0,0,1,0.06030150753768844,0.01507537688442211,5.509057935678877
263245,158,49,141.0,10.0,7.0,206.0,-1,-1,1,0,1,0.06329113924050633,0.04430379746835443,5.508668160353976
439963,215,76,206.0,6.0,3.0,239.0,793,1066,0,1,0,0.027906976744186046,0.013953488372093023,5.508545900086177
357650,175,112,161.0,10.0,4.0,211.0,1529,805,1,1,1,0.05714285714285714,0.022857142857142857,5.508014846100584
357564,238,217,236.0,1.0,1.0,244.0,256,1257,0,1,0,0.004201680672268907,0.004201680672268907,5.507560731553131
141908,199,158,192.0,5.0,2.0,217.0,1192,955,1,1,1,0.02512562814070352,0.010050251256281407,5.507108128115721
204038,191,119,180.0,10.0,1.0,215.0,1022,252,1,1,1,0.05235602094240838,0.005235602094240838,5.50669202024961
420631,204,163,197.0,7.0,0.0,218.0,-1,-1,1,0,1,0.03431372549019608,0.0,5.506228592561599
120763,222,163,215.0,5.0,2.0,240.0,5,1637,0,1,1,0.02252252252252252,0.009009009009009009,5.505067203760926
82232,160,99,143.0,11.0,6.0,206.0,936,143,1,1,1,0.06875,0.0375,5.504593793265368
448690,195,120,179.0,13.0,3.0,233.0,-1,-1,0,0,1,0.06666666666666667,0.015384615384615385,5.50403906407565
325772,135,79,113.0,13.0,9.0,197.0,-1,-1,1,0,1,0.0962962962962963,0.06666666666666667,5.5030818455093495
434289,189,136,172.0,13.0,4.0,231.0,1483,561,0,1,1,0.06878306878306878,0.021164021164021163,5.502292927221865
55758,203,170,197.0,5.0,1.0,217.0,491,679,1,1,1,0.024630541871921183,0.0049261083743842365,5.501736442099434
210984,213,141,203.0,8.0,2.0,237.0,816,623,0,1,1,0.03755868544600939,0.009389671361502348,5.500439687755982
81473,177,118,157.0,15.0,5.0,227.0,-1,-1,0,0,0,0.0847457627118644,0.02824858757062147,5.499967097880995
269452,218,162,209.0,8.0,1.0,238.0,-1,-1,0,0,1,0.03669724770642202,0.0045871559633027525,5.499399331748025
373600,218,174,210.0,6.0,2.0,238.0,-1,-1,0,0,0,0.027522935779816515,0.009174311926605505,5.499399331748024
27897,192,137,184.0,5.0,3.0,214.0,-1,-1,1,0,1,0.026041666666666668,0.015625,5.499283861460995
20187,210,167,206.0,4.0,0.0,218.0,-1,-1,1,0,1,0.01904761904761905,0.0,5.49859553934031
150103,210,180,206.0,4.0,0.0,218.0,-1,-1,1,0,1,0.01904761904761905,0.0,5.49859553934031
158314,197,158,189.0,7.0,1.0,215.0,1344,713,1,1,1,0.03553299492385787,0.005076142131979695,5.498121047278074
67438,181,128,170.0,7.0,4.0,211.0,84,1308,1,1,1,0.03867403314917127,0.022099447513812154,5.49802273876041
205814,215,136,204.0,11.0,0.0,237.0,-1,-1,0,0,1,0.05116279069767442,0.0,5.497852069020312
256513,178,126,165.0,10.0,3.0,210.0,230,1424,1,1,1,0.056179775280898875,0.016853932584269662,5.4968019537007855
214630,186,148,175.0,9.0,2.0,212.0,-1,-1,1,0,1,0.04838709677419355,0.010752688172043012,5.496238402268565
232062,193,120,177.0,13.0,3.0,231.0,491,679,0,1,0,0.06735751295336788,0.015544041450777202,5.495960169593771
361103,230,109,225.0,5.0,0.0,240.0,-1,-1,0,0,0,0.021739130434782608,0.0,5.495666498708046
144635,187,78,170.0,13.0,4.0,229.0,367,125,0,1,0,0.06951871657754011,0.0213903743315508,5.494229041543517
422905,187,147,169.0,15.0,3.0,229.0,-1,-1,0,0,0,0.08021390374331551,0.016042780748663103,5.494229041543516
131385,134,79,104.0,22.0,8.0,210.0,-1,-1,0,0,0,0.16417910447761194,0.05970149253731343,5.493649178252186
104116,134,74,101.0,28.0,5.0,210.0,-1,-1,0,0,0,0.208955223880597,0.03731343283582089,5.493649178252186
290003,201,160,196.0,3.0,2.0,215.0,586,1519,1,1,1,0.014925373134328358,0.009950248756218905,5.492691343007548
419371,177,121,165.0,8.0,4.0,209.0,-1,-1,1,0,1,0.04519774011299435,0.022598870056497175,5.492305270830463
442837,203,142,192.0,7.0,4.0,233.0,1529,805,0,1,0,0.034482758620689655,0.019704433497536946,5.492266928165584
197621,224,155,218.0,5.0,1.0,238.0,1173,805,0,1,0,0.022321428571428572,0.004464285714285714,5.492088551931511
159624,172,79,153.0,12.0,7.0,224.0,1393,1383,0,1,1,0.06976744186046512,0.040697674418604654,5.491681797553257
384157,172,119,150.0,18.0,4.0,224.0,707,561,0,1,0,0.10465116279069768,0.023255813953488372,5.491681797553257
106786,211,181,208.0,3.0,0.0,217.0,491,679,1,1,1,0.014218009478672985,0.0,5.491604067528425
416399,200,138,189.0,6.0,5.0,232.0,1483,561,0,1,0,0.03,0.025,5.4910384535657
181576,189,96,174.0,10.0,5.0,229.0,1205,580,0,1,1,0.05291005291005291,0.026455026455026454,5.490989361833248
18287,221,172,213.0,8.0,0.0,237.0,-1,-1,0,0,0,0.03619909502262444,0.0,5.490370221182787
73019,221,170,215.0,4.0,2.0,237.0,1051,955,0,1,1,0.01809954751131222,0.00904977375565611,5.490370221182787
121835,182,130,170.0,10.0,2.0,210.0,-1,-1,1,0,1,0.054945054945054944,0.01098901098901099,5.490319671937605
262521,190,142,181.0,7.0,2.0,212.0,-1,-1,1,0,1,0.03684210526315789,0.010526315789473684,5.4902395341304775
184903,226,176,221.0,4.0,1.0,238.0,333,1497,0,1,0,0.017699115044247787,0.004424778761061947,5.489737888214697
428891,168,114,154.0,9.0,5.0,206.0,-1,-1,1,0,1,0.05357142857142857,0.02976190476190476,5.489266412312988
93389,241,187,241.0,0.0,0.0,241.0,-1,-1,0,0,0,0.0,0.0,5.488937726156687
299592,241,209,241.0,0.0,0.0,241.0,35,20,0,1,1,0.0,0.0,5.488937726156687
418572,241,195,241.0,0.0,0.0,241.0,-1,-1,0,0,0,0.0,0.0,5.488937726156687
192792,187,139,176.0,10.0,1.0,211.0,683,1606,1,1,1,0.053475935828877004,0.0053475935828877,5.488671836169337
250019,162,111,147.0,9.0,6.0,204.0,1026,351,1,1,1,0.05555555555555555,0.037037037037037035,5.487824793953223
126396,228,185,223.0,5.0,0.0,238.0,406,872,0,1,1,0.021929824561403508,0.0,5.487428464212213
9759,212,164,203.0,7.0,2.0,234.0,-1,-1,0,0,0,0.0330188679245283,0.009433962264150943,5.485528910370574
339479,240,191,240.0,0.0,0.0,240.0,-1,-1,0,0,0,0.0,0.0,5.484796933490655
204070,240,206,240.0,0.0,0.0,240.0,5,1637,0,1,1,0.0,0.0,5.484796933490655
256134,240,194,240.0,0.0,0.0,240.0,-1,-1,0,0,1,0.0,0.0,5.484796933490655
432992,209,162,198.0,10.0,1.0,233.0,-1,-1,0,0,0,0.04784688995215311,0.004784688995215311,5.4840292493289935
21886,164,105,149.0,10.0,5.0,204.0,-1,-1,1,0,1,0.06097560975609756,0.03048780487804878,5.483985588894505
66974,227,133,223.0,3.0,1.0,237.0,-1,-1,0,0,1,0.013215859030837005,0.004405286343612335,5.483283889530505
321089,145,101,122.0,12.0,11.0,213.0,730,1482,0,1,0,0.08275862068965517,0.07586206896551724,5.483217394332196
162375,206,149,197.0,5.0,4.0,232.0,959,1095,0,1,1,0.024271844660194174,0.019417475728155338,5.482591851623953
252068,180,101,169.0,8.0,3.0,208.0,-1,-1,1,0,1,0.044444444444444446,0.016666666666666666,5.481223140853699
183178,206,90,202.0,4.0,0.0,214.0,984,827,1,1,1,0.019417475728155338,0.0,5.48034676599174
459848,206,177,202.0,4.0,0.0,214.0,5,1637,1,1,1,0.019417475728155338,0.0,5.48034676599174
449023,208,144,198.0,8.0,2.0,232.0,646,1606,0,1,1,0.038461538461538464,0.009615384615384616,5.479884607411854
275937,226,190,222.0,3.0,1.0,236.0,-1,-1,0,0,1,0.01327433628318584,0.004424778761061947,5.479122088037786
358565,183,134,165.0,15.0,3.0,225.0,1483,561,0,1,1,0.08196721311475409,0.01639344262295082,5.477912048452614
89087,195,164,189.0,4.0,2.0,211.0,-1,-1,1,0,1,0.020512820512820513,0.010256410256410256,5.477099095184832
48892,228,174,225.0,2.0,1.0,236.0,1234,92,0,1,0,0.008771929824561403,0.0043859649122807015,5.476832070959693
284000,233,201,231.0,2.0,0.0,237.0,818,852,0,1,0,0.008583690987124463,0.0,5.476562519165038
262982,199,139,185.0,13.0,1.0,229.0,707,561,0,1,1,0.06532663316582915,0.005025125628140704,5.475767751134251
139978,207,176,197.0,8.0,2.0,231.0,48,500,0,1,0,0.03864734299516908,0.00966183574879227,5.475722878912687
355396,220,168,215.0,3.0,2.0,234.0,-1,-1,0,0,1,0.013636363636363636,0.00909090909090909,5.47549460505325
164035,162,93,141.0,14.0,7.0,218.0,-1,-1,0,0,1,0.08641975308641975,0.043209876543209874,5.47549148290292
308102,192,108,184.0,7.0,1.0,210.0,1240,1546,1,1,1,0.036458333333333336,0.005208333333333333,5.475295633476066
190534,136,99,105.0,26.0,5.0,208.0,-1,-1,0,0,0,0.19117647058823528,0.03676470588235294,5.474687193141282
18519,230,178,227.0,3.0,0.0,236.0,1219,121,0,1,1,0.013043478260869565,0.0,5.474581880265566
64747,197,158,191.0,5.0,1.0,211.0,-1,-1,1,0,1,0.025380710659898477,0.005076142131979695,5.474352772133941
236565,212,192,211.0,1.0,0.0,214.0,-1,-1,1,0,1,0.0047169811320754715,0.0,5.4729965186937
164178,212,147,211.0,1.0,0.0,214.0,1404,593,1,1,1,0.0047169811320754715,0.0,5.4729965186937
179290,127,80,105.0,13.0,9.0,189.0,531,1058,1,1,1,0.10236220472440945,0.07086614173228346,5.469071316254974
235664,208,168,198.0,9.0,1.0,230.0,65,293,0,1,0,0.04326923076923077,0.004807692307692308,5.468860018214101
298560,180,130,171.0,5.0,4.0,206.0,-1,-1,1,0,1,0.027777777777777776,0.022222222222222223,5.46882990437648
410122,186,119,172.0,9.0,5.0,224.0,-1,-1,0,0,0,0.04838709677419355,0.026881720430107527,5.467175671021625
188228,198,146,193.0,4.0,1.0,210.0,374,131,1,1,1,0.020202020202020204,0.005050505050505051,5.467009648627582
185246,194,137,181.0,10.0,3.0,226.0,-1,-1,0,0,1,0.05154639175257732,0.015463917525773196,5.466187130883465
441953,190,141,183.0,5.0,2.0,208.0,-1,-1,1,0,1,0.02631578947368421,0.010526315789473684,5.466018462491126
174815,202,119,191.0,9.0,2.0,228.0,1650,1426,0,1,1,0.04455445544554455,0.009900990099009901,5.465900221376022
127799,215,181,207.0,8.0,0.0,231.0,491,679,0,1,0,0.037209302325581395,0.0,5.465342022829101
374996,191,105,178.0,9.0,4.0,225.0,1135,1329,0,1,1,0.04712041884816754,0.020942408376963352,5.4650376170733335
15564,187,138,179.0,6.0,2.0,207.0,1035,920,1,1,1,0.03208556149732621,0.0106951871657754,5.464276047615756
454771,235,194,235.0,0.0,0.0,235.0,-1,-1,0,0,1,0.0,0.0,5.4638318050256105
221317,185,126,172.0,7.0,6.0,223.0,196,1667,0,1,0,0.03783783783783784,0.032432432432432434,5.462997403206391
248626,185,129,170.0,11.0,4.0,223.0,1018,1331,0,1,1,0.05945945945945946,0.021621621621621623,5.462997403206391
175914,197,146,192.0,4.0,1.0,209.0,1172,810,1,1,1,0.02030456852791878,0.005076142131979695,5.462335957113408
187132,209,161,201.0,6.0,2.0,229.0,5,1637,0,1,0,0.028708133971291867,0.009569377990430622,5.462002753899273
73917,209,136,201.0,6.0,2.0,229.0,-1,-1,0,0,1,0.028708133971291867,0.009569377990430622,5.462002753899273
422948,193,144,179.0,12.0,2.0,225.0,1483,561,0,1,1,0.06217616580310881,0.010362694300518135,5.461985776474359
277328,214,185,208.0,4.0,2.0,230.0,1051,955,0,1,0,0.018691588785046728,0.009345794392523364,5.461109299306839
49544,156,101,140.0,11.0,5.0,198.0,310,1139,1,1,1,0.07051282051282051,0.03205128205128205,5.460612517032184
323381,187,135,173.0,10.0,4.0,223.0,1233,1257,0,1,0,0.053475935828877004,0.0213903743315508,5.459774394101029
390934,155,86,133.0,15.0,7.0,213.0,-1,-1,0,0,1,0.0967741935483871,0.04516129032258064,5.4595244021186256
227331,203,157,193.0,8.0,2.0,227.0,-1,-1,0,0,0,0.03940886699507389,0.009852216748768473,5.458902279200747
437293,216,145,210.0,5.0,1.0,230.0,1584,1562,0,1,0,0.023148148148148147,0.004629629629629629,5.458621414225497
59665,216,167,209.0,7.0,0.0,230.0,-1,-1,0,0,0,0.032407407407407406,0.0,5.4586214142254965
179733,226,194,224.0,1.0,1.0,232.0,65,293,0,1,0,0.004424778761061947,0.004424778761061947,5.457675621707293
337661,201,142,197.0,4.0,0.0,209.0,1279,1606,1,1,1,0.01990049751243781,0.0,5.457057779473687
173291,189,137,173.0,15.0,1.0,223.0,-1,-1,0,0,0,0.07936507936507936,0.005291005291005291,5.456619596828585
228279,211,185,211.0,0.0,0.0,211.0,1188,1497,1,1,1,0.0,0.0,5.456586274672012
166050,218,177,214.0,2.0,2.0,230.0,491,679,0,1,0,0.009174311926605505,0.009174311926605505,5.456179178411701
447215,155,101,140.0,9.0,6.0,197.0,117,1492,1,1,1,0.05806451612903226,0.03870967741935484,5.456008966178406
345694,155,105,138.0,13.0,4.0,197.0,1483,561,1,1,1,0.08387096774193549,0.025806451612903226,5.4560089661784055
21746,223,187,220.0,2.0,1.0,231.0,-1,-1,0,0,1,0.008968609865470852,0.004484304932735426,5.455705981531781
63092,186,147,172.0,10.0,4.0,222.0,342,500,0,1,1,0.053763440860215055,0.021505376344086023,5.455558868234313
433059,233,203,233.0,0.0,0.0,233.0,-1,-1,0,0,0,0.0,0.0,5.455321115357702
338395,183,71,169.0,9.0,5.0,221.0,-1,-1,0,0,0,0.04918032786885246,0.0273224043715847,5.45458995017829
433441,182,114,173.0,7.0,2.0,204.0,-1,-1,1,0,1,0.038461538461538464,0.01098901098901099,5.453229759358188
400093,174,115,157.0,12.0,5.0,218.0,-1,-1,0,0,1,0.06896551724137931,0.028735632183908046,5.4522901206210985
380014,179,146,168.0,10.0,1.0,203.0,959,1095,1,1,1,0.055865921787709494,0.00558659217877095,5.451639546916842
360905,179,113,171.0,4.0,4.0,203.0,-1,-1,1,0,1,0.0223463687150838,0.0223463687150838,5.451639546916842
143689,227,178,226.0,0.0,1.0,231.0,1186,312,0,1,1,0.0,0.004405286343612335,5.451142658009922
265674,232,185,232.0,0.0,0.0,232.0,199,351,0,1,1,0.0,0.0,5.4510384535657
304973,232,212,232.0,0.0,0.0,232.0,-1,-1,0,0,0,0.0,0.0,5.4510384535657
261644,192,159,186.0,5.0,1.0,206.0,-1,-1,1,0,1,0.026041666666666668,0.005208333333333333,5.4509479599320345
58752,176,135,165.0,9.0,2.0,202.0,438,312,1,1,1,0.05113636363636364,0.011363636363636364,5.450137797223605
93941,214,130,208.0,5.0,1.0,228.0,451,945,0,1,1,0.02336448598130841,0.004672897196261682,5.450077143741155
107503,165,92,151.0,11.0,3.0,199.0,-1,-1,1,0,1,0.06666666666666667,0.01818181818181818,5.449832518063188
437804,206,169,198.0,6.0,2.0,226.0,48,500,0,1,0,0.02912621359223301,0.009708737864077669,5.449221862141598
221638,199,141,196.0,2.0,1.0,207.0,333,1497,1,1,1,0.010050251256281407,0.005025125628140704,5.447588330957599
137974,170,109,152.0,13.0,5.0,216.0,230,1424,0,1,0,0.07647058823529412,0.029411764705882353,5.447544412363989
355393,170,127,156.0,13.0,1.0,200.0,-1,-1,1,0,1,0.07647058823529412,0.0058823529411764705,5.447422555117899
107972,186,125,178.0,7.0,1.0,204.0,822,1546,1,1,1,0.03763440860215054,0.005376344086021506,5.447203527525505
436195,221,187,218.0,2.0,1.0,229.0,-1,-1,0,0,1,0.00904977375565611,0.004524886877828055,5.447129082678852
155485,178,131,168.0,8.0,2.0,202.0,469,1383,1,1,1,0.0449438202247191,0.011235955056179775,5.446913844210326
383715,231,149,231.0,0.0,0.0,231.0,535,426,0,1,0,0.0,0.0,5.44673737166631
294267,158,100,138.0,13.0,7.0,212.0,-1,-1,0,0,1,0.08227848101265822,0.04430379746835443,5.446735203684109
396042,144,98,125.0,14.0,5.0,192.0,-1,-1,1,0,1,0.09722222222222222,0.034722222222222224,5.446023522238218
246532,118,68,96.0,12.0,10.0,182.0,1231,901,1,1,1,0.1016949152542373,0.0847457627118644,5.445079373180404
76617,188,151,183.0,2.0,3.0,204.0,1355,312,1,1,1,0.010638297872340425,0.015957446808510637,5.444286574883089
325652,202,156,193.0,7.0,2.0,224.0,-1,-1,0,0,0,0.034653465346534656,0.009900990099009901,5.443328124976698
77902,215,177,209.0,6.0,0.0,227.0,-1,-1,0,0,1,0.027906976744186046,0.0,5.443299117326534
384470,155,91,142.0,6.0,7.0,195.0,921,143,1,1,1,0.03870967741935484,0.04516129032258064,5.4426307882627745
334886,225,162,223.0,2.0,0.0,229.0,-1,-1,0,0,0,0.008888888888888889,0.0,5.44252375336764
423851,230,164,230.0,0.0,0.0,230.0,-1,-1,0,0,1,0.0,0.0,5.442417710521793
69599,230,202,230.0,0.0,0.0,230.0,-1,-1,0,0,0,0.0,0.0,5.442417710521793
223203,174,96,164.0,7.0,3.0,200.0,-1,-1,1,0,1,0.040229885057471264,0.017241379310344827,5.440661229898156
235771,174,127,163.0,9.0,2.0,200.0,1173,805,1,1,1,0.05172413793103448,0.011494252873563218,5.440661229898155
461671,163,62,149.0,11.0,3.0,197.0,1421,105,1,1,1,0.06748466257668712,0.018404907975460124,5.440414269958339
230842,171,119,153.0,14.0,4.0,215.0,-1,-1,0,0,1,0.08187134502923976,0.023391812865497075,5.439605893064282
92271,193,114,182.0,8.0,3.0,221.0,-1,-1,0,0,1,0.04145077720207254,0.015544041450777202,5.438946811924093
198903,157,107,143.0,9.0,5.0,195.0,471,1368,1,1,1,0.05732484076433121,0.03184713375796178,5.438624213370644
31406,224,185,222.0,2.0,0.0,228.0,-1,-1,0,0,1,0.008928571428571428,0.0,5.4381862892685255
243554,229,182,229.0,0.0,0.0,229.0,496,893,0,1,0,0.0,0.0,5.438079308923196
73123,206,154,199.0,5.0,2.0,224.0,959,1095,0,1,0,0.024271844660194174,0.009708737864077669,5.437945062398596
167399,202,54,200.0,2.0,0.0,206.0,-1,-1,1,0,1,0.009900990099009901,0.0,5.437669288314873
453390,198,155,188.0,8.0,2.0,222.0,-1,-1,0,0,1,0.04040404040404041,0.010101010101010102,5.437474801763149
380212,173,127,163.0,7.0,3.0,199.0,973,20,1,1,1,0.04046242774566474,0.017341040462427744,5.435889620883296
93144,199,154,196.0,3.0,0.0,205.0,-1,-1,1,0,1,0.01507537688442211,0.0,5.435413857231792
207430,170,121,152.0,14.0,4.0,214.0,959,1095,0,1,0,0.08235294117647059,0.023529411764705882,5.435343910480603
120050,186,129,180.0,4.0,2.0,202.0,1598,229,1,1,1,0.021505376344086023,0.010752688172043012,5.434711355385873
140156,200,134,191.0,7.0,2.0,222.0,1650,1426,0,1,1,0.035,0.01,5.434671771460119
398756,200,113,190.0,9.0,1.0,222.0,-1,-1,0,0,1,0.045,0.005,5.434671771460119
166138,213,157,207.0,6.0,0.0,225.0,-1,-1,0,0,0,0.028169014084507043,0.0,5.43461950631454
2463,161,109,142.0,13.0,6.0,211.0,-1,-1,0,0,0,0.08074534161490683,0.037267080745341616,5.434226026224808
374759,181,134,167.0,10.0,4.0,217.0,84,1308,0,1,1,0.055248618784530384,0.022099447513812154,5.434218819695166
141295,228,179,228.0,0.0,0.0,228.0,718,622,0,1,0,0.0,0.0,5.43372200355424
21838,178,137,161.0,15.0,2.0,216.0,-1,-1,0,0,0,0.08426966292134831,0.011235955056179775,5.433268140057314
26988,215,178,211.0,3.0,1.0,225.0,1578,1249,0,1,1,0.013953488372093023,0.004651162790697674,5.43216290624903
339763,215,160,210.0,5.0,0.0,225.0,-1,-1,0,0,1,0.023255813953488372,0.0,5.43216290624903
407078,141,82,123.0,12.0,6.0,189.0,-1,-1,1,0,1,0.0851063829787234,0.0425531914893617,5.43213045513921
264392,207,157,200.0,6.0,1.0,223.0,-1,-1,0,0,0,0.028985507246376812,0.004830917874396135,5.430969723352624
346892,161,125,147.0,11.0,3.0,195.0,-1,-1,1,0,1,0.06832298136645963,0.018633540372670808,5.430909690286417
255344,166,112,144.0,21.0,1.0,212.0,1500,1515,0,1,0,0.12650602409638553,0.006024096385542169,5.430569274143161
126555,212,167,207.0,4.0,1.0,224.0,5,1637,0,1,0,0.018867924528301886,0.0047169811320754715,5.430251345600646
155319,217,174,214.0,2.0,1.0,225.0,-1,-1,0,0,0,0.009216589861751152,0.004608294930875576,5.429751589134037
173313,169,124,158.0,8.0,3.0,197.0,694,561,1,1,1,0.047337278106508875,0.01775147928994083,5.42968714903773
202170,222,150,220.0,2.0,0.0,226.0,-1,-1,0,0,0,0.009009009009009009,0.0,5.429454521985908
252860,227,204,227.0,0.0,0.0,227.0,-1,-1,0,0,0,0.0,0.0,5.429345628954441
267051,204,159,195.0,9.0,0.0,222.0,-1,-1,0,0,1,0.04411764705882353,0.0,5.429230594989531
322342,155,101,139.0,13.0,3.0,193.0,804,187,1,1,1,0.08387096774193549,0.01935483870967742,5.429148481643973
367490,155,96,140.0,11.0,4.0,193.0,-1,-1,1,0,1,0.07096774193548387,0.025806451612903226,5.429148481643972
388974,177,111,163.0,9.0,5.0,215.0,-1,-1,0,0,0,0.05084745762711865,0.02824858757062147,5.428950724068346
102891,201,145,192.0,8.0,1.0,221.0,1613,250,0,1,1,0.03980099502487562,0.004975124378109453,5.427553003762827
73311,143,94,126.0,11.0,6.0,189.0,-1,-1,1,0,1,0.07692307692307693,0.04195804195804196,5.427443652580066
185677,206,151,200.0,4.0,2.0,222.0,959,1095,0,1,1,0.019417475728155338,0.009708737864077669,5.426589247188275
365879,226,161,226.0,0.0,0.0,226.0,895,1499,0,1,0,0.0,0.0,5.424950017481403
291860,226,206,226.0,0.0,0.0,226.0,-1,-1,0,0,1,0.0,0.0,5.424950017481403
226127,226,194,226.0,0.0,0.0,226.0,-1,-1,0,0,0,0.0,0.0,5.424950017481403
434688,203,162,196.0,5.0,2.0,221.0,-1,-1,0,0,0,0.024630541871921183,0.009852216748768473,5.424844869557009
300133,176,110,163.0,7.0,6.0,214.0,-1,-1,0,0,0,0.03977272727272727,0.03409090909090909,5.424615300854935
329279,187,121,173.0,13.0,1.0,217.0,50,312,0,1,1,0.06951871657754011,0.0053475935828877,5.4246020146607465
270950,208,129,203.0,3.0,2.0,222.0,-1,-1,0,0,0,0.014423076923076924,0.009615384615384616,5.423998694537042
149230,113,86,83.0,28.0,2.0,177.0,-1,-1,1,0,1,0.24778761061946902,0.017699115044247787,5.423376470646066
260093,199,163,197.0,2.0,0.0,203.0,5,1637,1,1,1,0.010050251256281407,0.0,5.423145119472356
306045,173,130,164.0,6.0,3.0,197.0,-1,-1,1,0,1,0.03468208092485549,0.017341040462427744,5.422949111619391
443709,205,109,199.0,4.0,2.0,221.0,828,293,0,1,1,0.01951219512195122,0.00975609756097561,5.4221895769942305
361551,215,152,211.0,4.0,0.0,223.0,-1,-1,0,0,1,0.018604651162790697,0.0,5.420948377436435
425758,186,116,175.0,7.0,4.0,216.0,-1,-1,0,0,0,0.03763440860215054,0.021505376344086023,5.420219934185621
73593,164,116,153.0,7.0,4.0,194.0,1051,955,1,1,1,0.042682926829268296,0.024390243902439025,5.41873126588082
385261,191,144,180.0,9.0,2.0,217.0,-1,-1,0,0,1,0.04712041884816754,0.010471204188481676,5.418526476401655
95808,180,131,166.0,11.0,3.0,214.0,-1,-1,0,0,0,0.06111111111111111,0.016666666666666666,5.417860250349885
84593,204,142,198.0,4.0,2.0,220.0,1173,805,0,1,1,0.0196078431372549,0.00980392156862745,5.417770544655007
376793,204,122,198.0,4.0,2.0,220.0,819,798,0,1,1,0.0196078431372549,0.00980392156862745,5.417770544655007
356455,214,184,211.0,2.0,1.0,222.0,-1,-1,0,0,1,0.009345794392523364,0.004672897196261682,5.416517565852642
241441,224,171,224.0,0.0,0.0,224.0,-1,-1,0,0,0,0.0,0.0,5.41610040220442
48256,224,203,224.0,0.0,0.0,224.0,-1,-1,0,0,0,0.0,0.0,5.41610040220442
67811,193,150,183.0,8.0,2.0,217.0,-1,-1,0,0,0,0.04145077720207254,0.010362694300518135,5.415583145690643
261673,206,126,200.0,5.0,1.0,220.0,-1,-1,0,0,0,0.024271844660194174,0.0048543689320388345,5.4151529927798885
424193,182,145,169.0,10.0,3.0,214.0,-1,-1,0,0,0,0.054945054945054944,0.016483516483516484,5.414594072083706
284654,190,135,179.0,9.0,2.0,216.0,175,1492,0,1,1,0.04736842105263158,0.010526315789473684,5.414107879856249
183756,134,103,114.0,15.0,5.0,184.0,411,561,1,1,1,0.11194029850746269,0.03731343283582089,5.413639407167876
34269,203,145,196.0,6.0,1.0,219.0,1119,125,0,1,1,0.029556650246305417,0.0049261083743842365,5.413331979849899
253156,153,97,133.0,14.0,6.0,205.0,-1,-1,0,0,0,0.0915032679738562,0.0392156862745098,5.412843489051019
303776,195,146,187.0,5.0,3.0,217.0,782,1562,0,1,1,0.02564102564102564,0.015384615384615385,5.412700190994217
425228,195,119,186.0,7.0,2.0,217.0,-1,-1,0,0,1,0.035897435897435895,0.010256410256410256,5.412700190994217
412656,189,135,177.0,11.0,1.0,215.0,586,1519,0,1,1,0.0582010582010582,0.005291005291005291,5.4096699420757
119636,220,180,219.0,1.0,0.0,222.0,798,1490,0,1,1,0.004545454545454545,0.0,5.409444498732846
302478,146,55,122.0,20.0,4.0,202.0,-1,-1,0,0,1,0.136986301369863,0.0273972602739726,5.409096390000691
191106,178,139,171.0,5.0,2.0,196.0,1349,121,1,1,1,0.028089887640449437,0.011235955056179775,5.408484627614393
143185,212,158,208.0,4.0,0.0,220.0,926,852,0,1,0,0.018867924528301886,0.0,5.407596663781903
101876,212,174,209.0,2.0,1.0,220.0,-1,-1,0,0,0,0.009433962264150943,0.0047169811320754715,5.407596663781903
377863,183,156,169.0,13.0,1.0,213.0,342,500,0,1,0,0.07103825136612021,0.00546448087431694,5.406959621579229
139435,183,111,171.0,9.0,3.0,213.0,959,1095,0,1,0,0.04918032786885246,0.01639344262295082,5.406959621579228
75555,167,129,155.0,11.0,1.0,193.0,1220,125,1,1,1,0.0658682634730539,0.005988023952095809,5.40678031475195
441966,191,129,182.0,6.0,3.0,215.0,1049,1606,0,1,1,0.031413612565445025,0.015706806282722512,5.40669202024961
256473,175,112,167.0,6.0,2.0,195.0,-1,-1,1,0,1,0.03428571428571429,0.011428571428571429,5.406686087801945
4067,175,112,167.0,6.0,2.0,195.0,1273,125,1,1,1,0.03428571428571429,0.011428571428571429,5.406686087801945
396930,196,122,188.0,6.0,2.0,216.0,-1,-1,0,0,0,0.030612244897959183,0.01020408163265306,5.405407557622093
